$ref,id,guid,uid,alternateIds,slug,location,name,abbreviation,displayName,shortDisplayName,color,alternateColor,isActive,isAllStar,logos_href,logos_width,logos_height,logos_alt,logos_rel,logos_lastUpdated,record,athletes,groups,ranks,statistics,leaders,links_language,links_rel,links_href,links_text,links_shortText,links_isExternal,links_isPremium,injuries,notes,awards,franchise,events,transactions,coaches,venue_fullname,venue_state,venue_city
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,full,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,desktop,https://www.espn.com/wnba/team/photos/_/name/dal,photos,photos,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,full,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,team,https://www.espn.com/wnba/team/photos/_/name/dal,photos,photos,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,full,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,tickets,https://www.vividseats.com/dallas-wings-tickets--sports-wnba/performer/47704?wsUser=717,Tickets,Tickets,TRUE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,full,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,desktop,https://www.vividseats.com/dallas-wings-tickets--sports-wnba/performer/47704?wsUser=717,Tickets,Tickets,TRUE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,full,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,team,https://www.vividseats.com/dallas-wings-tickets--sports-wnba/performer/47704?wsUser=717,Tickets,Tickets,TRUE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,full,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,draftpicks,https://www.espn.com/wnba/draft/teams/_/name/dal/dallas-wings,Draft Picks,Draft Picks,FALSE,TRUE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,full,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,desktop,https://www.espn.com/wnba/draft/teams/_/name/dal/dallas-wings,Draft Picks,Draft Picks,FALSE,TRUE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,full,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,team,https://www.espn.com/wnba/draft/teams/_/name/dal/dallas-wings,Draft Picks,Draft Picks,FALSE,TRUE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,default,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,clubhouse,https://www.espn.com/wnba/team/_/name/dal/dallas-wings,Clubhouse,Clubhouse,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,default,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,desktop,https://www.espn.com/wnba/team/_/name/dal/dallas-wings,Clubhouse,Clubhouse,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,default,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,team,https://www.espn.com/wnba/team/_/name/dal/dallas-wings,Clubhouse,Clubhouse,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,default,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,clubhouse,https://m.espn.com/wnba/clubhouse?teamId=3,Clubhouse,Clubhouse,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3?lang=en&region=us,3,34946ff8-281e-c57d-bb76-37fb1ebe3ec6,s:40~l:59~t:3,2783,dallas-wings,Dallas,Wings,DAL,Dallas Wings,Wings,002b5c,c4d600,TRUE,FALSE,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,500,500,,default,2023-05-10T21:43Z,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/record?lang=en&region=us,,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/groups/2?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/ranks?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/statistics?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/3/leaders?lang=en&region=us,en-US,mobile,https://m.espn.com/wnba/clubhouse?teamId=3,Clubhouse,Clubhouse,FALSE,FALSE,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/injuries?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/teams/3/notes?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/awards?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/franchises/3?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/3/events?lang=en&region=us,,,College Park Center,TX,Arlington
